id,text,label,tagging_status
13285,Bu ülkede yakışıklı adamlara “top” güzel kadınlara “çarpık bacaklı” diye nitelendiren tayfa ölsünde rahat nefes alınsın,,
13286,"“Aptal bir kadın olmadım ama aptal bir kadını oynamışlığım çoktur.”

                          | Frida Kahlo",,
13287,yazmak için yazmayın amk özürlü müsünüz,,
13288,ARAO,,
13289,"Indeed, a dangerous news.
Many Rohingyas have constructed houses in Jammu: A report

I once again appeal to HM 
@AmitShah
 to order 
@HMOIndia
 to act and act fast  failing which the nation will witness more Sunjuwan-type attacks on army camps.",,
13290,sikkktir git amk keli,,
13291,Boş yapma resime 3 dakika bak,,
13292,"Adana'dan Konya'ya eroin sevkiyatı yapan suç örgütüne yönelik operasyonda, polis olan uyuşturucu kuryesinin ele geçirilen telefonunda yapılan inceleme sonucu, aralarında polislerin de bulunduğu 20 kişilik uyuşturucu çetesi tespit edildi. Çetenin başındaki isim ise savcı çıktı.",,
13293,"Eğer çok iyi (vatansever, dürüst, bilgili) bir muhalefet partisi olsaydı Türkiye dünyanın 5 büyük devletinden bir olurdu.",,
13294,kitap okumak > insan tanımak,,
13295,Bize gulmeler yakişir yuzun hep gulsun #BatuhanKaracakaya,,
13296,300. yarışını podyumla taçlandırdı. #Hamilton,,
13297,"İktidar partilerine sesleniyoruz size yasal bize yasak eyt liler olarak diyoruz ki
#EmeklilikHakkımızdır",,
13298,Çok sıcak kanlı ve sevecenliler,,
13299,Adama uçaktan iner inmez sakat mısın diye soran medya bok çukurudur .,,
13300,"AKP ve MHP milletvekilleri gibi anlama özürlü olmuşum.
Bir kere daha affedin zira Hakan Şükür’ün annesi değil anneannesi vefat etmiş,
Ancak taziyemde tek yanlışım burada diğer yazdıklarım benim doğrularım.",,
13301,Nursuz suratsiz kasar yuzsuz yuzsuz cevap versene kasar niye susuyorsunuz ordada tehdit etsenedidemi pislik kosele surat #kismetseolur,,
13302,"Well I sold the boots to a guy in Brighton (the boots along with a Varos guard costume, a load of other misc items and a Tarrant costume from Blakes 7 all went the same way and helped pay for my wedding!)",,
13303,"""Naseem Shah has been playing for a long time but still seems raw"" : Aamir Sohail - Discuss at:

http://pakpassion.net/ppforum/showthread.php?306708-VIDEO-quot-Naseem-Shah-has-been-playing-for-a-long-time-but-still-seems-raw-quot-Aamir-Sohail…

#Cricket",,
13304,how can i be homophobic? my bitch is gay,,
13305,Erik suyu marmelatlı seçeneğimiz mevcut :) ayrıntıdaki sarı bez olmazsa olmaz :),,
13306,"Canım yaşadım  insan  mutluluklar  ,, senin zafer  #görüntülüshow #sanal için şart",,
13307,Kötüyüm çünkü iyi niyet haketmiyorsunuz,,
13308,"TRT'den #maviotobüs videosu!
Askeri okul yargılamaları detaylı anlatılmış!
Oradaki kadın efsane
Bence muhteşem olmuş.
Mall troller farkederse örgüt propagandası deyip senaristi yerden yere vurur",,
13309,"Neden hala satilmadi ki
Heleee kiiii sağdaki bahar dalı gibiiiii

Çok beğendim ben ellerine sağlık ",,
13310,"Hacı SIFIR bile senden daha etkili ve kıymetli,faturamatikler sizi",,
13311,manitle milyonfestte olmak vardı ananı sikeyim kader,,
13312,"Mükemmel bir analiz, ellerine sağlık hocam.",,
13313,"Bana gelmek isteyince
Aptal oluyorlar
başkasına  giderken deli oluyorlar 
Hayattaki şansım",,
13314,"At kafasi, ben onlari keyfimden mi siraya soktum?
Can sikintisi iste, kendime is ariyorum ",,
13315,Günaydın İzmiiiiirrrrrr günaydınnnnnnn  kavuşalımmm arrtıkkk bayan arayışım hâlâ devam ediyorrr..,,
13316,"Bir arkadaşım evlenmek üzere olan bir akrabasına çok kızmış,sinirli ve öfke dolu bir ses tonuyla onu döveceğini söyledi.
Ben:
""Dövmene gerek yok evleniyor, o ona yeter"" dedim.
Öfkenin yerini kahkahalar aldı.
Dövse bu kadar haz alamazdı.",,
13317,Yemin ediyorum bunlar kızsa ben bi adana kebabım,,
13318,"Türkiye İsrafı Önleme Vakfı, 2022 İsraf Raporu'nu yayımladı. Rapora göre Türkiye milli gelirinin yaklaşık yüzde 15'ini israf ediyor. Bunun rakamsal karşılığı 1 trilyon 81 milyar liraya denk düşüyor.

""Sağlıktan Tasarruf Olmaz""

Geleceğine Sahip Çık

#SMAyaSuSMA",,
13319,kötü hissettiren arkadaşlar hakkında,,
13320,regl ağrısı çekmeyen kızlar.. siz dünyaya vip olarak gelmişsiniz,,
13321,"Kadın Kolları Genel Başkanımız 
@AylinNazliaka
, #İstanbulSözleşmesi'nin Türkiye’de yürürlüğe girmesinin 8. yıl dönümünde basın açıklaması yaptı. 81 ilde ve 973 ilçede 
@chpkadinkolu
 tarafından eş zamanlı olarak yapılan açıklamada “Kadınlar 1’den büyüktür” denildi.",,
13322,Abi erkek parfümü dediğin ağır olur böyle keskin kokar .o hafif kadın parfümü gibi kokanları lütfen sıkmayın yaaa.,,
13323,Erkek adam olmak için sakal bıyık bırakılması gerektiğini düşünenlerin aklına tüküreyim,,
13324,Yer: Beyoğlu/ İstanbul. Genç kardeşimi kimlik kontrolü için polis durduruyor. Kimliğini verip beklerken genç kardeşim oturuyor. Polis ben sana otur dedim mi ulan diye çocuğun ağzını burnunu dağıtıyor. Size mesleki eğitim hiç mi verilmedi? Dayak atmak ne demek? #cokusdonemi,,
13325,Bi insan profiline niye ırkını yazar mk,,
13326,Her gelinimizin en az 7 erkek kardeşi miolmak zorunda hım.,,
13327,"geri zekalı arap seviciler ..
bak 
yunan la az dalaştık ....
suud 
bae 
kuveyt 
mısır hemen yunanistanı tuttu da 
pakistan 
türkiyenin yanındayız dedi 
nerde 
müslüman arap kardeşler 
hemen yunan oldular 
pis arap seviciler",,
13328,Böyle yaprak saramayan da kendine kadınım demesin,,
13329,"Pis pis sırıtmasından belliydi ,bir haltlar karıştırdığı. ""Domuzdan post ,Arap tan dost olmaz"" Tecrübeli Atalarımız söylemiş. Ben demiyorum.",,
13330,"Bir Arap gelir Türk çocuğuna kezzap atar suçlu sayılmaz gelde dayanma...
Arap sevici ,g*tnün kılıyım diyenler",,
13331,Hayattaki en kötü şey bence evin tek erkek oğlu olmak herkes bunu lütuf zannediyor ama bana göre değil..,,
13332,Nerde ne kadar arap sevici varsa ...,,
13333,"Kafir soyu bunlar, alayını Filistin’e sürmek icap ediyor pis Arap hayranı yobazlari",,
13334,"“Bize göre, zencilere hayran olan kişi de onlardan tiksinen kişi kadar 'hasta'dır.

Öte yandan, ırkını beyazlaştırmak isteyen Siyah da Beyaz nefretini yaymaya çalışan kadar zavallıdır.”",,
13335,Anne olmak istemedigim icin dislaniyorum su an,,
13336,"Bakan, bakan yardımcısı, ilin valisi, göç başkanı, emniyet müdürü, aile ve sosyal hizmetler müdürü;
her türlü desteği verenler, günlerdir Konyalı ailemizin ve evladımızın yanında.
Yabancı düşmanı ırkçı Ü.Özdağ’ın yalan makinesi dedikoducu kuşları bu yapılanları haber vermemiş mi?",,
13337,Seni doğuranı müjdeleyeni haysiyetini kanını ırkını… şu lanet insanları kabul eden kim varsa bunlardan daha beter cezalar alsınlar. Ölsün abi bunu ne yararı var dünyaya,,
13338,Geçenlerde Arap sevici arkadaşların spamları yüzünden instagram hesabım kapanmıştı. Şimdide spamladıkları paylaşıma bakın. Ben bunların köküne kibrit suyu dökeyim . Gün gelecek devran dönecek Allah belanızı verecek.,,
13339,"Kadın dediğin 1.80 boy, 90 kilo civarı, kıvırcık saçlı, sert bakışlı ve neşeli olur..",,
13340,"Askerden gelen kızlar işsiz.!!!

MİTOMANİ MUHALEFET",,
13341,"Ülkede ne kadar çıkarcı, şerefsiz, haysiyetsiz, onursuz, Türk düşmanı arap sevici varsa Zafer Partisine saldırıyor doğru yoldayız demektir 
SENİNLEYİZ 
@umitozdag",,
13342,"Erkek adam ağır olmalı
Bizim ağır halay dik halay gibi",,
13343,Twttr da millet yandaşlarla tartışırken “arap sevici” diyince hep bu kadın geliyor aklıma,,
13344,Kızlar sevmesini bilmiyor,,
13345,Beli 60 cm üzeri olanlar lütfen kendine kızım demesin,,
13346,"Eğer biri iğrenç fikir beyan ediyorsa oda 
@baharfeyzan
’ın ta kendisidir. 

Hüseyin Nihal Atsız’ın bir sözü var “Türk’ü, gerçek olarak, Türk’den başkası sevemez.” Atsız’a iğrenç ırkçı diyen önce kendi ırkını sorgulasın! Türk olmadığı aşikar.",,
13347,[] Kızlar şimdiden Yeji'nin taklidini yapmaya başlamış MIDZY~,,
13348,45 kilonun üstünde olan da kendine kızım demesin,,
13349,"Bir insanı ırkı için aşağılamak en aşağılık harekettir, sonuçta ırkını seçemiyorsun ama tavırlarını seçebiliyorsun.",,
13350,"Çocuğun şu ortama girmek için yalandan dinlediği dertleri, diğer erkekler gibi değilim tavırlarını, insta fotolarının altına bıraktığı siyah kalpleri düşününce karnıma kramp girdi aq.",,
13351,MEKÂNIN CENNET OLSUN KADİR MISIROĞLU…,,
13352,Bu keşke yunan olsaydım diyen hainin ömrü yetmedi görmeye..üzgünüm hiçbir yunan tohumu da göremeyecek.. kudurun la,,
13353,"Ezandan önce uyanırdı ANNEM..!
Kadın dediğin güneş üstüne doğmadan uyanmalıydı.
#rojbaş#günaydın",,
13354,Çiğ köfte yoğurabilen kız kendine kızım demesin gidip boks 'a filan başlasın lütfen dhdjfk,,
13355,"Kadınlar İnsandır,
Biz İnsanoğlu. ..Neşet Ertaş",,
13356,erkek adam bozuk olan cihazı düzeltmek için söküp taktıktan sonra her zaman boşta bir vida/somun falan kalır sonra da bu fazlalıkmış zaten deyip alet edevat çantasına atar,,
13357,kiz olmak çok pahalı ama iyi ki erkek dogmadim,,
13358,Tedavi olun,,
13359,Böyle giyinmeyen kız da kendine kızım demesin,,
13360,Iyi de sana giren çıkan ne onu anlat yunan tohumu,,
13361,bu bilim insanları türk ırkını yok sayıp yerine “greek” yazmayı tercih etmişler. subjektif araştırmanın bilimde yeri ne acaba,,
13362,"""Şık olmalı kadın dediğin.Gelisi, gülüşü, bakışı, duruşu, isyanı ve hatta gidişi bile..""Ya da gidemeyisi..#geceyebirsözbırak #geceninmottosu #iyigeceler",,
13363,Konya’da 3 Zafer Partili genç Suriyeli bir grubun saldırısına uğramıştır. Gençlerden birisi Suriyeliler tarafından 3 yerinden bıçaklanmıştır. Suriyeli bir saldırgan polis tarafından yakalanmıştır.,,
13364,Bir de zalimce varoluş hakkı insandan daha aşağıda görülen bir türün söndürülmesi var.Kontrolsüzce üreyen insan ırkını doyursun diye inekleri yavrulatıp yavruları ayırıp insan doyurmak var.Bu da zaten ekolojik dengeyi bozuyor.,,
13365,"ağlayacak hiçbir şey yoktu ama yine ağlayıverdim işte. gözüyaşlı olmak benim kaderim, anne yadigârı.",,
13366,"Geçenlerde bir videoda Arap bir kadın diyordu ki ""tertemiz yıkadığım elimle pilav yediğim için pis olduğumu düşünen Batılılar büyük tuvaletlerinden sonra yıkanmadan dolaşmakta bir sorun görmüyorlar.""",,
13367,Bir yönerici grubunun bu kadar arap sevici olması gerçekten düşünrücü.2023seçimlerinde halkın bunlara iyi bir cevap vereceğinden eminim.,,
13368,"Bakıyorum da çoğu erkek karıya kıza hala AÇ, sadık olmak güzel sevmek nedir öğrenememişler. 
Ne yazık.",,
13369,"Bin kere de dünya yeniden kurulsa, Türk ırkını,töresini, kimliğini yok edemeyeceksiniz...Deyyüsler ürür, Türk'ün varlığı ilelebet payidar kalır...yalakaların da yalakalığı boğazında kalır...",,
13370,Şunu yapamayanda kendine kadınım demesin,,
13371,"#AtatuerkMuesluemanDeğil diye tag açmış bazı zavallılar daha Türkçeyi düzgün yazmaktan aciz cahiller!Şu şekilde yazan birinin Türklüğünden şüphe duyuyorum ben de.Yunan tohumu heralde ki böyle başlık açmış!Ne yaparsanız yapın,ne söylerseniz söyleyin bu ülke vatandaşları Atatürk'ü",,
13372,"Kadınlar sabah akşam tarot falı astroloji 777 bilmem ne yarak kürek şeylerden kafayı kaldırmıyor amq ne bilimi felsefesi, o dediğin bir avuç kadın onların ekmeğini yiyorsunuz",,
13373,"#akçay bazıları makyaj güler. yapar, #akçaysex ise Bazı kadınlar sadece",,
13374,Laikler ve kemalistler senin ananı bacını siksin orospunun evladı. Bok oğlu bok yunan tohumu adi şerefsiz piç...,,
13375,#AtatürkMüslümanDeğil diyen Yunan tohumu sen reisini bir araştır bakalım kökü nereye bağlı tabi araştırabilirsen.,,
13376,CHP li leri anlamakta gucluk cekiyorum Izmir CHP'nin kalesi Kacinci Sehit geldi pkknın  sehit ettigi bunu gore gore bunlara destek veriyorlar gerci Depremde Toki evleri yeniledi hic menmunsuz agiz bukme bunlar Yunan tohumu ya insan ev bulup agiz egen ilk gördüm Kuşkum Turk olmala,,
13377,Senin gibi güzel ve çekici bir kadını aldatan kendine ben erkeğim demesin hatta kendine adam bile demesin o kadar net.,,
13378,O evlerin maliyeti ile Türk yavrusuna anaokulu açılırdı. Yoksa Türk değilmisiniz? Yunan tohumu olduğunuzu seziyorum.,,
13379,"""Dünyanın göbeğinde dünyadan uzak olan, en iyi eş, en iyi anne olmak için yaratılıp da ne kocası ne çocukları ne de ailesi bulunan bu kadının öyküsü bu işte."" Bu kadın Eugénie Grandet. Bu cümle de Balzac'a ait. Romandan.",,
13380,kızlar... biz kime güvenicez ya.. kimin samimiyetine inanicaz.. kızlar..,,
13381,Gergerlioğlu adamdır. Bir vekil olarak atılan mesajlara belki de cevap veren zaman ayıran tel vekildir. Kimsenin dilini dinini ırkını da sormuyor. Ön kabulleri kırın bu adamı tanımak için zaman ayırın. Partisi üzerinden kendisi hakkında yorum yapmayın.,,
13382,36 numaradan büyük ayağı olan bi zahmet kendine kızım demesin!,,
13383,#AtatürkMüslümanDeğil  atatürkün dini inancini  kesin kimse bilemez ama kesin bisey varki ermeni veya yunan tohumu olmadiysan onun sayesindedir,,
13384,İyi adamlar yalnızlıktan ölüyor iyi kadınlar ise kötü adamların evlerinde balkondan gökyüzünü izliyor,,
13385,Erkek adam dediğin sayısalcı olur,,
13386,Yunan tohumu sizsiniz. Bırak egeyi reisiniz alayinizi sattı.,,
13387,Türklerin   Atam ile derd yok zaten derdi olanlar  yunan yada ermeni tohumu,,
13388,bu arada kadinlar tipe bakmiyor beyler,,
13389,"Kardeşim bundan çok değil 100 yıl önce Antep Halep'in ilçesi değil miydi? Ne çabuk düşman olduk birbirimize Şehitkamil Şahinbey birbirinden ayrılsa 100 yıl sonra siz gelemezsiniz pis Araplar mi? Diyeceğiz gelenler Türkmen, Kürt, Arap değil mi?",,
13390,"Böyle olmayan kızlarda kendine kızım demesin bi zahmet..
Ha bu arada fotoyu çeken kişinin ayak parmağı for :)",,
13391,Her ame erkek doğurabilir ama her biri adam doğuramaz...,,
13392,"Bu #arap soyunda o.çocukluğu ezelden gelen bir gelenek gibi o pis kanlarının her bir damlasına sirayet etmiş adeta. 

#Hitler yanlış milleti kırdı geçirdi, arapları sabun yapsaydı şuan bir kahraman gibi anardık kendisini",,
13393,"Tasos,Çitos,Doritos...her ne b.ksa,en sevdiğim yunan tohumu 
#AGvGeybirliği",,
13394,"Binali Yıldırım :""Türkiye, AB'nin güvenliğini sağlayan bir ülkedir. Türkiye olmazsa mülteciler Avrupa'yı istila eder.""

Peki ya Türkiyeyi istila etmediler mi ?
#UyanTürkiye
#UlkemdeSığınmacıİstemiyorum",,
13395,Annelerinizi saklayın kimse beni gördükten sonra size süt vermez böyle olmayan kendine kızım demesin getir götürü yapılmasın bu insansa siz nesiniz insallah ocakbaşında parka götürür,,
13396,"Fethiye Çalıca’da SURİYELİ KAVGASI
Çalıca cami yanında sık sık bu kavgalar yaşanıyor. Muğla, Türkiye’nin Güney batı ucu. Suriyeliler Türkiye’nin her yerinde",,
13397,Kafirsen kafirliğini bil herkesin dini kendisine Yunan tohumu,,
13398,"Başlarım fiziğe, kaşa, göze. Çiğ köfte yoğuramayan da kendine kızım demesin",,
13399,Böyle rakı içmeyen kız da kendine kızım demesin,,
13400,"Erkek adam kadının rujunu bozar, rimelini değil ",,
13401,"Uzak yıldızlardan kilitli varlıklar (Yecuc Ve Mecuc) Atlantis namına teknolojisi ile insan ırkını köleleştirmek için Tek Göz'e destek veriyor.

Yine Uzak yıldızlardan Mu Medeniyeti insanları kurtarmak için Tarık Yıldızı'nı getirdi, Aya iyi mavileri yerleştirdi..",,
13402,Kızlar siz ağlarken çok güzel olduğunuz için ağlatıyoruz biz sizi yaaa,,
13403,Memesi küçük olan da kendine kızım demesin.,,
13404,"5. Son sınıflı toplumun, insanın insan tarafından sömürülmesine dayanan son toplumun, kıtlığa ve ekonominin kısıtlamalarına maruz kalan son toplumun çöküşüdür; Ve insanlığın hayatta kalmasını tehdit eden, insan ırkını yok edebilecek ilk tehlikedir.",,
13405,"korkunc insan seni boyumu da ırkını da cidden sanıyo musun ki erkeklerşn erkek olması biseyi degistiriyo?  Kısa bi erkek olsa dövmem kolaylasir aksine, sizi pressleyip jelibona cevirmek istiyorum",,
13406,"Yok efendim manitalarınızı saklayın, yok efendim böyle olmayan kendine kadınım demesin, yok efendim küçük meme elitliktir. Ya sizin ben gelmişinizi geçmişinizi sikiyim. Hiç mi derdiniz tasanız yok amına kodumun çaydanlıkları sitenin anasını siktiniz yeter yeter",,
13407,"Şu tinny house bir yandan 
Hot Barış bir yandan
Efsoo rop bir yandan beni dehşet sevindirirken
Az önce aşk-ı memnu izledim al işte yine üzüldüm.. 
""Bana hayır diyemezsin,bir daha bana hayır deme bihter "" dedi Behlül ..lan bu kadın en son sen hayır dediğin için++",,
13408,Erkek olmak çok zor,,
13409,Arap masallarından kastın İslam sanırım... O ciğerinin leş gibi kokusu tweet den bile hissediliyor. Kendi materyalist dünyanda öleceğin günü bekle ve Türk halkının ezici çoğunluğunun inandığı kutsal değerlere o pis dilini uzatma....... *****!,,
